Date,Close,Open,High,Low,Change %,Daily Return (%),Volatility (7D),SMA (7D),SMA (30D),Forward Premia of US$ 1-month (%),Forward Premia of US$ 3-month (%),Forward Premia of US$ 6-month (%),Reverse Repo Rate (%),Marginal Standing Facility (MSF) Rate (%),Bank Rate (%),Base Rate (%),91-Day Treasury Bill (Primary) Yield (%),182-Day Treasury Bill (Primary) Yield (%),364-Day Treasury Bill (Primary) Yield (%),10-Year G-Sec Yield (FBIL) (%),Cash Reserve Ratio (%),Statutory Liquidity Ratio (%),Policy Repo Rate (%),"Foreign Exchange Reserves 
(US $ Million)"
13-01-2013,7.733,7.733,7.733,7.733,0,0,0.037342686,7.777857143,7.8847,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
14-01-2013,7.711,7.711,7.711,7.711,-0.0028,-0.00284495,0.036087196,7.760571429,7.875666667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
15-01-2013,7.779,7.779,7.779,7.779,0.0088,0.008818571,0.035354666,7.759571429,7.869033333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
16-01-2013,7.822,7.822,7.822,7.822,0.0055,0.005527703,0.040194172,7.762714286,7.8645,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
17-01-2013,7.779,7.779,7.779,7.779,-0.0055,-0.005497315,0.037469353,7.759571429,7.858533333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
18-01-2013,7.823,7.823,7.823,7.823,0.0057,0.005656254,0.044496656,7.768571429,7.8548,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
21-01-2013,7.805,7.805,7.805,7.805,-0.0023,-0.002300908,0.043206591,7.778857143,7.850433333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
22-01-2013,7.798,7.798,7.798,7.798,-0.0009,-0.000896861,0.03842928,7.788142857,7.846266667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
23-01-2013,7.834,7.834,7.834,7.834,0.0046,0.004616568,0.021799956,7.805714286,7.844333333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
24-01-2013,7.781,7.781,7.781,7.781,-0.0068,-0.006765382,0.021400935,7.806,7.840433333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
25-01-2013,7.781,7.781,7.781,7.781,0,0,0.021896945,7.800142857,7.836533333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
28-01-2013,7.763,7.763,7.763,7.763,-0.0023,-0.002313327,0.025076075,7.797857143,7.832033333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
29-01-2013,7.763,7.763,7.763,7.763,0,0,0.025302927,7.789285714,7.827333333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
30-01-2013,7.799,7.799,7.799,7.799,0.0046,0.004637382,0.024778062,7.788428571,7.823833333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
31-01-2013,7.807,7.807,7.807,7.807,0.001,0.001025773,0.025578078,7.789714286,7.8206,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
01-02-2013,7.782,7.782,7.782,7.782,-0.0032,-0.003202254,0.016519829,7.782285714,7.815733333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
04-02-2013,7.807,7.807,7.807,7.807,0.0032,0.003212542,0.018929694,7.786,7.8115,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
05-02-2013,7.815,7.815,7.815,7.815,0.001,0.001024721,0.021605775,7.790857143,7.807533333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
06-02-2013,7.819,7.819,7.819,7.819,0.0005,0.000511836,0.019869814,7.798857143,7.8037,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
07-02-2013,7.819,7.819,7.819,7.819,0,0,0.013171036,7.806857143,7.800166667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
08-02-2013,7.805,7.805,7.805,7.805,-0.0018,-0.00179051,0.012763415,7.807714286,7.797366667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
09-02-2013,7.805,7.805,7.805,7.805,0,0,0.012804389,7.807428571,7.794233333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
11-02-2013,7.809,7.809,7.809,7.809,0.0005,0.000512492,0.006264032,7.811285714,7.792766667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
12-02-2013,7.838,7.838,7.838,7.838,0.0037,0.003713664,0.011499482,7.815714286,7.792966667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
13-02-2013,7.828,7.828,7.828,7.828,-0.0013,-0.001275836,0.012380861,7.817571429,7.792833333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
14-02-2013,7.795,7.795,7.795,7.795,-0.0042,-0.004215636,0.014971401,7.814142857,7.793133333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
