Date,Price,Open,High,Low,Change %,Daily Return (%),Volatility (7D),SMA (7D),SMA (30D),Forward Premia of US$ 1-month (%),Forward Premia of US$ 3-month (%),Forward Premia of US$ 6-month (%),Reverse Repo Rate (%),Marginal Standing Facility (MSF) Rate (%),Bank Rate (%),Base Rate (%),91-Day Treasury Bill (Primary) Yield (%),182-Day Treasury Bill (Primary) Yield (%),364-Day Treasury Bill (Primary) Yield (%),10-Year G-Sec Yield (FBIL) (%),Cash Reserve Ratio (%),Statutory Liquidity Ratio (%),Policy Repo Rate (%),"Foreign Exchange Reserves 
(US $ Million)"
20-02-2023,7.37,7.386,7.386,7.361,-0.0024,-0.243638332,0.015485785,7.363857143,7.333366667,1.883865,2.366907,2.125386,3.35,6.75,6.75,8.65,6.7292,7.1232,7.1594,7.37,4.5,18,6.5,561266.84
21-02-2023,7.391,7.393,7.396,7.373,0.0028,0.284938942,0.018542101,7.367857143,7.335966667,2.102892,2.562144,2.296261,3.35,6.75,6.75,8.65,6.8154,7.18,7.2563,7.39,4.5,18,6.5,560941.54
22-02-2023,7.429,7.403,7.438,7.401,0.0051,0.514138817,0.029526421,7.376857143,7.340566667,2.102892,2.562144,2.296261,3.35,6.75,6.75,8.65,6.8154,7.18,7.2563,7.39,4.5,18,6.5,560941.54
23-02-2023,7.391,7.431,7.431,7.375,-0.0051,-0.511508951,0.029831272,7.379714286,7.344066667,2.102892,2.562144,2.296261,3.35,6.75,6.75,8.65,6.8154,7.18,7.2563,7.39,4.5,18,6.5,560941.54
24-02-2023,7.419,7.39,7.422,7.373,0.0038,0.378839129,0.029074617,7.39,7.348066667,2.102892,2.562144,2.296261,3.35,6.75,6.75,8.65,6.8154,7.18,7.2563,7.39,4.5,18,6.5,560941.54
27-02-2023,7.448,7.453,7.453,7.431,0.0039,0.39088826,0.02746773,7.405142857,7.3521,2.102892,2.562144,2.296261,3.35,6.75,6.75,8.65,6.8154,7.18,7.2563,7.39,4.5,18,6.5,560941.54
28-02-2023,7.457,7.446,7.465,7.434,0.0012,0.120837809,0.032254199,7.415,7.356233333,2.625683,2.4555,2.248849,3.35,6.75,6.75,8.65,6.9391,7.2999,7.3901,7.4,4.5,18,6.5,562399.8
01-03-2023,7.434,7.468,7.468,7.419,-0.0031,-0.308435027,0.025796825,7.424142857,7.359866667,2.625683,2.4555,2.248849,3.35,6.75,6.75,8.65,6.9391,7.2999,7.3901,7.4,4.5,18,6.5,562399.8
02-03-2023,7.43,7.456,7.461,7.427,-0.0005,-0.053806833,0.021258052,7.429714286,7.363766667,2.625683,2.4555,2.248849,3.35,6.75,6.75,8.65,6.9391,7.2999,7.3901,7.4,4.5,18,6.5,562399.8
03-03-2023,7.416,7.453,7.453,7.41,-0.0019,-0.188425303,0.021889332,7.427857143,7.366066667,2.625683,2.4555,2.248849,3.35,6.75,6.75,8.65,6.9391,7.2999,7.3901,7.4,4.5,18,6.5,562399.8
06-03-2023,7.418,7.4,7.428,7.4,0.0003,0.026968716,0.015861003,7.431714286,7.368266667,2.625683,2.4555,2.248849,3.35,6.75,6.75,8.65,6.9391,7.2999,7.3901,7.4,4.5,18,6.5,562399.8
08-03-2023,7.459,7.455,7.473,7.455,0.0055,0.552709625,0.017624388,7.437428571,7.372033333,2.926305,2.462973,2.267886,3.35,6.75,6.75,8.65,6.9677,7.3787,7.48,7.42,4.5,18,6.5,560002.5
09-03-2023,7.441,7.465,7.465,7.437,-0.0024,-0.241319212,0.017115852,7.436428571,7.375166667,2.926305,2.462973,2.267886,3.35,6.75,6.75,8.65,6.9677,7.3787,7.48,7.42,4.5,18,6.5,560002.5
10-03-2023,7.429,7.426,7.435,7.401,-0.0016,-0.161268647,0.014592888,7.432428571,7.376566667,2.926305,2.462973,2.267886,3.35,6.75,6.75,8.65,6.9677,7.3787,7.48,7.42,4.5,18,6.5,560002.5
13-03-2023,7.365,7.393,7.393,7.354,-0.0086,-0.86148876,0.029273749,7.422571429,7.375366667,2.926305,2.462973,2.267886,3.35,6.75,6.75,8.65,6.9677,7.3787,7.48,7.42,4.5,18,6.5,560002.5
14-03-2023,7.378,7.392,7.392,7.336,0.0018,0.176510523,0.033383771,7.415142857,7.376533333,2.91028,2.522242,2.388855,3.35,6.75,6.75,8.65,6.8573,7.2695,7.3067,7.35,4.5,18,6.5,572800.76
15-03-2023,7.363,7.408,7.408,7.359,-0.0020,-0.203307129,0.038737825,7.407571429,7.3794,2.91028,2.522242,2.388855,3.35,6.75,6.75,8.65,6.8573,7.2695,7.3067,7.35,4.5,18,6.5,572800.76
16-03-2023,7.352,7.354,7.366,7.33,-0.0015,-0.149395627,0.043514092,7.398142857,7.381266667,2.91028,2.522242,2.388855,3.35,6.75,6.75,8.65,6.8573,7.2695,7.3067,7.35,4.5,18,6.5,572800.76
17-03-2023,7.354,7.372,7.379,7.35,0.0003,0.027203482,0.036585191,7.383142857,7.383833333,2.91028,2.522242,2.388855,3.35,6.75,6.75,8.65,6.8573,7.2695,7.3067,7.35,4.5,18,6.5,572800.76
20-03-2023,7.334,7.341,7.344,7.316,-0.0027,-0.271960838,0.030174098,7.367857143,7.385733333,2.91028,2.522242,2.388855,3.35,6.75,6.75,8.65,6.8573,7.2695,7.3067,7.35,4.5,18,6.5,572800.76
21-03-2023,7.354,7.375,7.375,7.341,0.0027,0.272702482,0.013618964,7.357142857,7.386866667,2.918366,2.431972,2.395492,3.35,6.75,6.75,8.65,6.7366,7.2282,7.2382,7.32,4.5,18,6.5,578778.17
23-03-2023,7.345,7.34,7.351,7.315,-0.0012,-0.122382377,0.013792683,7.354285714,7.388066667,2.918366,2.431972,2.395492,3.35,6.75,6.75,8.65,6.7366,7.2282,7.2382,7.32,4.5,18,6.5,578778.17
24-03-2023,7.318,7.348,7.348,7.314,-0.0037,-0.367597005,0.015173599,7.345714286,7.3872,2.918366,2.431972,2.395492,3.35,6.75,6.75,8.65,6.7366,7.2282,7.2382,7.32,4.5,18,6.5,578778.17
27-03-2023,7.312,7.331,7.332,7.306,-0.0008,-0.081989615,0.017548572,7.338428571,7.386133333,2.918366,2.431972,2.395492,3.35,6.75,6.75,8.65,6.7366,7.2282,7.2382,7.32,4.5,18,6.5,578778.17
28-03-2023,7.321,7.325,7.335,7.31,0.0012,0.123085339,0.017464249,7.334,7.384733333,2.408264,2.189331,2.31096,3.35,6.75,6.75,8.65,-,7.282,7.3064,7.31,4.5,18,6.5,578449.15
29-03-2023,7.296,7.335,7.342,7.292,-0.0034,-0.341483404,0.0199726,7.325714286,7.3824,2.408264,2.189331,2.31096,3.35,6.75,6.75,8.65,-,7.282,7.3064,7.31,4.5,18,6.5,578449.15
31-03-2023,7.315,7.339,7.339,7.28,0.0026,0.260416667,0.019949937,7.323,7.380533333,2.408264,2.189331,2.31096,3.35,6.75,6.75,8.65,-,7.282,7.3064,7.31,4.5,18,6.5,578449.15
03-04-2023,7.315,7.37,7.37,7.312,0.0000,0,0.014570028,7.317428571,7.379466667,2.408264,2.189331,2.31096,3.35,6.75,6.75,8.65,-,7.282,7.3064,7.31,4.5,18,6.5,578449.15
05-04-2023,7.273,7.297,7.297,7.272,-0.0057,-0.574162679,0.017062909,7.307142857,7.377166667,2.049398,2.195783,2.317771,3.35,6.75,6.75,8.75,6.9192,7.1797,7.2187,7.22,4.5,18,6.5,584754.78
06-04-2023,7.219,7.285,7.288,7.181,-0.0074,-0.742472157,0.036510273,7.293,7.371533333,2.049398,2.195783,2.317771,3.35,6.75,6.75,8.75,6.9192,7.1797,7.2187,7.22,4.5,18,6.5,584754.78
10-04-2023,7.227,7.258,7.258,7.196,0.0011,0.110818673,0.042741192,7.280857143,7.366766667,2.049398,2.195783,2.317771,3.35,6.75,6.75,8.75,6.9192,7.1797,7.2187,7.22,4.5,18,6.5,584754.78
11-04-2023,7.224,7.255,7.255,7.222,-0.0004,-0.041511,0.04327817,7.267,7.3612,1.756622,1.951803,2.122585,3.35,6.75,6.75,8.75,6.73,6.9796,7.0197,7.22,4.5,18,6.5,586411.9
12-04-2023,7.213,7.243,7.243,7.212,-0.0015,-0.15227021,0.045330007,7.255142857,7.354,1.756622,1.951803,2.122585,3.35,6.75,6.75,8.75,6.73,6.9796,7.0197,7.22,4.5,18,6.5,586411.9
13-04-2023,7.229,7.204,7.234,7.204,0.0022,0.221821711,0.037356073,7.242857143,7.3486,1.756622,1.951803,2.122585,3.35,6.75,6.75,8.75,6.73,6.9796,7.0197,7.22,4.5,18,6.5,586411.9
17-04-2023,7.247,7.251,7.251,7.239,0.0025,0.248997095,0.020513642,7.233142857,7.342866667,1.756622,1.951803,2.122585,3.35,6.75,6.75,8.75,6.73,6.9796,7.0197,7.22,4.5,18,6.5,586411.9
18-04-2023,7.221,7.276,7.276,7.22,-0.0036,-0.358769146,0.010781377,7.225714286,7.3353,1.752801,1.923213,2.044935,3.35,6.75,6.75,8.75,6.7764,6.9513,7.0094,7.16,4.5,18,6.5,584247.67
19-04-2023,7.227,7.224,7.235,7.212,0.0008,0.083090985,0.010367072,7.226857143,7.327633333,1.752801,1.923213,2.044935,3.35,6.75,6.75,8.75,6.7764,6.9513,7.0094,7.16,4.5,18,6.5,584247.67
20-04-2023,7.22,7.237,7.237,7.216,-0.0010,-0.096859001,0.010683766,7.225857143,7.3205,1.752801,1.923213,2.044935,3.35,6.75,6.75,8.75,6.7764,6.9513,7.0094,7.16,4.5,18,6.5,584247.67
21-04-2023,7.185,7.237,7.237,7.183,-0.0048,-0.484764543,0.018856602,7.220285714,7.312333333,1.752801,1.923213,2.044935,3.35,6.75,6.75,8.75,6.7764,6.9513,7.0094,7.16,4.5,18,6.5,584247.67
24-04-2023,7.111,7.161,7.161,7.1,-0.0103,-1.029923452,0.04571183,7.205714286,7.302166667,1.752801,1.923213,2.044935,3.35,6.75,6.75,8.75,6.7764,6.9513,7.0094,7.16,4.5,18,6.5,584247.67
25-04-2023,7.11,7.088,7.131,7.077,-0.0001,-0.01406272,0.056470388,7.188714286,7.2919,1.725,1.82,1.975,3.35,6.75,6.75,8.75,6.8225,6.9723,7.004,7.12,4.5,18,6.5,588779.85
26-04-2023,7.116,7.143,7.143,7.098,0.0008,0.084388186,0.05563572,7.17,7.280466667,1.725,1.82,1.975,3.35,6.75,6.75,8.75,6.8225,6.9723,7.004,7.12,4.5,18,6.5,588779.85
27-04-2023,7.097,7.128,7.128,7.094,-0.0027,-0.267003935,0.0564261,7.152285714,7.269,1.725,1.82,1.975,3.35,6.75,6.75,8.75,6.8225,6.9723,7.004,7.12,4.5,18,6.5,588779.85
28-04-2023,7.116,7.131,7.131,7.108,0.0027,0.267718754,0.04668639,7.136428571,7.258566667,1.725,1.82,1.975,3.35,6.75,6.75,8.75,6.8225,6.9723,7.004,7.12,4.5,18,6.5,588779.85
02-05-2023,7.106,7.135,7.138,7.092,-0.0014,-0.140528387,0.029333874,7.120142857,7.249933333,1.761785,1.810723,1.969773,3.35,6.75,6.75,8.75,6.8984,6.9889,6.9955,7.01,4.5,18,6.5,595976.17
03-05-2023,7.011,7.085,7.085,7.006,-0.0134,-1.336898396,0.037734663,7.095285714,7.2377,1.761785,1.810723,1.969773,3.35,6.75,6.75,8.75,6.8984,6.9889,6.9955,7.01,4.5,18,6.5,595976.17
04-05-2023,7.014,7.011,7.052,6.991,0.0004,0.042789902,0.047538956,7.081428571,7.226066667,1.761785,1.810723,1.969773,3.35,6.75,6.75,8.75,6.8984,6.9889,6.9955,7.01,4.5,18,6.5,595976.17
08-05-2023,7.047,7.049,7.05,7.021,0.0047,0.470487596,0.047190596,7.072428571,7.2159,1.761785,1.810723,1.969773,3.35,6.75,6.75,8.75,6.8984,6.9889,6.9955,7.01,4.5,18,6.5,595976.17
09-05-2023,7.046,7.07,7.07,7.03,-0.0001,-0.014190436,0.043706815,7.062428571,7.205633333,1.606609,1.70398,1.80135,3.35,6.75,6.75,8.75,6.9482,7.0292,7.0182,7,4.5,18,6.5,599528.81
10-05-2023,7.036,7.056,7.061,7.034,-0.0014,-0.141924496,0.041700177,7.053714286,7.1957,1.606609,1.70398,1.80135,3.35,6.75,6.75,8.75,6.9482,7.0292,7.0182,7,4.5,18,6.5,599528.81
11-05-2023,7.023,7.021,7.033,7.016,-0.0018,-0.18476407,0.032305093,7.040428571,7.184666667,1.606609,1.70398,1.80135,3.35,6.75,6.75,8.75,6.9482,7.0292,7.0182,7,4.5,18,6.5,599528.81
12-05-2023,6.995,7.027,7.03,6.992,-0.0040,-0.398690019,0.019432423,7.024571429,7.173,1.606609,1.70398,1.80135,3.35,6.75,6.75,8.75,6.9482,7.0292,7.0182,7,4.5,18,6.5,599528.81
15-05-2023,7.001,7.042,7.042,6.978,0.0009,0.085775554,0.020907962,7.023142857,7.162433333,1.606609,1.70398,1.80135,3.35,6.75,6.75,8.75,6.9482,7.0292,7.0182,7,4.5,18,6.5,599528.81
16-05-2023,6.963,7.028,7.028,6.961,-0.0054,-0.542779603,0.03105065,7.015857143,7.1508,1.451047,1.523599,1.668704,3.35,6.75,6.75,8.75,6.8391,6.9685,6.9554,7.02,4.5,18,6.5,593476.63
17-05-2023,6.972,6.992,6.992,6.947,0.0013,0.129254632,0.031450642,7.005142857,7.139166667,1.451047,1.523599,1.668704,3.35,6.75,6.75,8.75,6.8391,6.9685,6.9554,7.02,4.5,18,6.5,593476.63
18-05-2023,6.983,6.985,6.989,6.968,0.0016,0.157773953,0.026422393,6.996142857,7.128733333,1.451047,1.523599,1.668704,3.35,6.75,6.75,8.75,6.8391,6.9685,6.9554,7.02,4.5,18,6.5,593476.63
19-05-2023,7.004,7.013,7.016,6.967,0.0030,0.300730345,0.020476467,6.991571429,7.118366667,1.451047,1.523599,1.668704,3.35,6.75,6.75,8.75,6.8391,6.9685,6.9554,7.02,4.5,18,6.5,593476.63
22-05-2023,6.985,6.989,7.001,6.976,-0.0027,-0.271273558,0.015082314,6.986142857,7.107366667,1.451047,1.523599,1.668704,3.35,6.75,6.75,8.75,6.8391,6.9685,6.9554,7.02,4.5,18,6.5,593476.63
23-05-2023,7.016,7.005,7.02,6.995,0.0044,0.44380816,0.018774349,6.989142857,7.0988,1.450709,1.547422,1.619958,3.35,6.75,6.75,8.75,6.7677,6.8998,6.885,7.02,4.5,18,6.5,589137.63
24-05-2023,6.99,7.009,7.023,6.982,-0.0037,-0.370581528,0.01806338,6.987571429,7.091166667,1.450709,1.547422,1.619958,3.35,6.75,6.75,8.75,6.7677,6.8998,6.885,7.02,4.5,18,6.5,589137.63
25-05-2023,7.007,7.013,7.015,6.996,0.0024,0.243204578,0.015571647,6.993857143,7.083833333,1.450709,1.547422,1.619958,3.35,6.75,6.75,8.75,6.7677,6.8998,6.885,7.02,4.5,18,6.5,589137.63
26-05-2023,7.003,7.026,7.026,6.996,-0.0006,-0.057085771,0.012405836,6.998285714,7.076466667,1.450709,1.547422,1.619958,3.35,6.75,6.75,8.75,6.7677,6.8998,6.885,7.02,4.5,18,6.5,589137.63
29-05-2023,7.024,7.02,7.031,7.002,0.0030,0.299871484,0.013606721,7.004142857,7.070166667,1.450709,1.547422,1.619958,3.35,6.75,6.75,8.75,6.7677,6.8998,6.885,7.02,4.5,18,6.5,589137.63
30-05-2023,7.011,7.034,7.034,7.01,-0.0019,-0.185079727,0.013849532,7.005142857,7.0629,1.38,1.46,1.48,3.35,6.75,6.75,8.75,6.78,6.9,6.89,7.05,4.5,18,6.5,595066.54
31-05-2023,6.989,7.027,7.027,6.982,-0.0031,-0.313792612,0.012932057,7.005714286,7.0543,1.38,1.46,1.48,3.35,6.75,6.75,8.75,6.78,6.9,6.89,7.05,4.5,18,6.5,595066.54
01-06-2023,6.979,7.019,7.019,6.963,-0.0014,-0.143081986,0.015360742,7.000428571,7.046233333,1.38,1.46,1.48,3.35,6.75,6.75,8.75,6.78,6.9,6.89,7.05,4.5,18,6.5,595066.54
02-06-2023,6.984,6.992,6.992,6.966,0.0007,0.071643502,0.016184943,6.999571429,7.038133333,1.38,1.46,1.48,3.35,6.75,6.75,8.75,6.78,6.9,6.89,7.05,4.5,18,6.5,595066.54
05-06-2023,6.997,7.005,7.009,6.994,0.0019,0.186139748,0.015858001,6.998142857,7.0307,1.38,1.46,1.48,3.35,6.75,6.75,8.75,6.78,6.9,6.89,7.05,4.5,18,6.5,595066.54
06-06-2023,6.977,6.999,6.999,6.974,-0.0029,-0.285836787,0.017491495,6.994428571,7.023766667,1.31028,1.358809,1.455867,3.35,6.75,6.75,8.75,6.7545,6.8588,6.857,7.03,4.5,18,6.5,593748.6
07-06-2023,6.982,6.984,6.986,6.972,0.0007,0.071664039,0.011998016,6.988428571,7.019466667,1.31028,1.358809,1.455867,3.35,6.75,6.75,8.75,6.7545,6.8588,6.857,7.03,4.5,18,6.5,593748.6
08-06-2023,7.021,7.006,7.023,6.99,0.0056,0.558579204,0.015279928,6.989857143,7.0165,1.31028,1.358809,1.455867,3.35,6.75,6.75,8.75,6.7545,6.8588,6.857,7.03,4.5,18,6.5,593748.6
09-06-2023,7.039,7.012,7.044,7.012,0.0026,0.256373736,0.024006943,6.997,7.013933333,1.31028,1.358809,1.455867,3.35,6.75,6.75,8.75,6.7545,6.8588,6.857,7.03,4.5,18,6.5,593748.6
12-06-2023,7.016,7.048,7.048,7.015,-0.0033,-0.326750959,0.023450048,7.002285714,7.011233333,1.31028,1.358809,1.455867,3.35,6.75,6.75,8.75,6.7545,6.8588,6.857,7.03,4.5,18,6.5,593748.6
13-06-2023,7.002,6.998,7.012,6.998,-0.0020,-0.1995439,0.022056205,7.004857143,7.007433333,1.25,1.42,1.49,3.35,6.75,6.75,8.75,6.7876,6.9098,6.9051,7.02,4.5,18,6.5,596098.37
14-06-2023,7.011,7.02,7.021,7.008,0.0013,0.128534704,0.021858855,7.006857143,7.004266667,1.25,1.42,1.49,3.35,6.75,6.75,8.75,6.7876,6.9098,6.9051,7.02,4.5,18,6.5,596098.37
15-06-2023,7.036,7.027,7.043,7.02,0.0036,0.356582513,0.019695298,7.015285714,7.0051,1.25,1.42,1.49,3.35,6.75,6.75,8.75,6.7876,6.9098,6.9051,7.02,4.5,18,6.5,596098.37
16-06-2023,7.034,7.041,7.057,7.027,-0.0003,-0.028425242,0.014044148,7.022714286,7.005766667,1.25,1.42,1.49,3.35,6.75,6.75,8.75,6.7876,6.9098,6.9051,7.02,4.5,18,6.5,596098.37
19-06-2023,7.053,7.055,7.061,7.028,0.0027,0.270116577,0.018034359,7.027285714,7.005966667,1.25,1.42,1.49,3.35,6.75,6.75,8.75,6.7876,6.9098,6.9051,7.02,4.5,18,6.5,596098.37
20-06-2023,7.059,7.063,7.069,7.051,0.0009,0.085070183,0.021458709,7.030142857,7.0064,1.17,1.37,1.5,3.35,6.75,6.75,8.75,6.737,6.8989,6.8901,7.07,4.5,18,6.5,593197.72
21-06-2023,7.067,7.063,7.071,7.049,0.0011,0.1133305,0.02432322,7.037428571,7.007433333,1.17,1.37,1.5,3.35,6.75,6.75,8.75,6.737,6.8989,6.8901,7.07,4.5,18,6.5,593197.72
22-06-2023,7.086,7.063,7.093,7.058,0.0027,0.268855243,0.02464993,7.049428571,7.009533333,1.17,1.37,1.5,3.35,6.75,6.75,8.75,6.737,6.8989,6.8901,7.07,4.5,18,6.5,593197.72
23-06-2023,7.074,7.095,7.098,7.063,-0.0017,-0.16934801,0.019173394,7.058428571,7.012166667,1.17,1.37,1.5,3.35,6.75,6.75,8.75,6.737,6.8989,6.8901,7.07,4.5,18,6.5,593197.72
26-06-2023,7.066,7.077,7.085,7.063,-0.0011,-0.113090189,0.016489535,7.062714286,7.014333333,1.17,1.37,1.5,3.35,6.75,6.75,8.75,6.737,6.8989,6.8901,7.07,4.5,18,6.5,593197.72
27-06-2023,7.063,7.091,7.091,7.057,-0.0004,-0.042456836,0.010699355,7.066857143,7.017666667,1.39,1.32,1.38,3.35,6.75,6.75,8.75,6.76,6.87,6.87,7.1,4.5,18,6.5,595051.38
28-06-2023,7.056,7.065,7.071,7.047,-0.0010,-0.099108028,0.010094789,7.067285714,7.020466667,1.39,1.32,1.38,3.35,6.75,6.75,8.75,6.76,6.87,6.87,7.1,4.5,18,6.5,595051.38
30-06-2023,7.11,7.091,7.117,7.084,0.0077,0.765306122,0.018237847,7.074571429,7.0247,1.39,1.32,1.38,3.35,6.75,6.75,8.75,6.76,6.87,6.87,7.1,4.5,18,6.5,595051.38
03-07-2023,7.117,7.113,7.122,7.1,0.0010,0.098452883,0.023739659,7.081714286,7.028466667,1.39,1.32,1.38,3.35,6.75,6.75,8.75,6.76,6.87,6.87,7.1,4.5,18,6.5,595051.38
04-07-2023,7.119,7.127,7.127,7.108,0.0003,0.028101728,0.027681866,7.086428571,7.032933333,1.31,1.31,1.34,3.35,6.75,6.75,8.85,6.72,6.8279,6.848,7.15,4.5,18,6.5,596279.7
05-07-2023,7.105,7.122,7.122,7.102,-0.0020,-0.196656834,0.027841387,7.090857143,7.0359,1.31,1.31,1.34,3.35,6.75,6.75,8.85,6.72,6.8279,6.848,7.15,4.5,18,6.5,596279.7
06-07-2023,7.147,7.132,7.151,7.13,0.0059,0.591133005,0.032268959,7.102428571,7.041133333,1.31,1.31,1.34,3.35,6.75,6.75,8.85,6.72,6.8279,6.848,7.15,4.5,18,6.5,596279.7
07-07-2023,7.159,7.171,7.175,7.144,0.0017,0.167902616,0.033108048,7.116142857,7.0462,1.31,1.31,1.34,3.35,6.75,6.75,8.85,6.72,6.8279,6.848,7.15,4.5,18,6.5,596279.7
10-07-2023,7.149,7.168,7.168,7.138,-0.0014,-0.139684313,0.021616792,7.129428571,7.051066667,1.31,1.31,1.34,3.35,6.75,6.75,8.85,6.72,6.8279,6.848,7.15,4.5,18,6.5,596279.7
11-07-2023,7.095,7.12,7.123,7.088,-0.0076,-0.755350399,0.024424812,7.127285714,7.053433333,1.32,1.34,1.45,3.35,6.75,6.75,8.85,6.7399,6.868,6.8793,7.08,4.5,18,6.5,609022.25
12-07-2023,7.118,7.091,7.122,7.087,0.0032,0.324171952,0.024357457,7.127428571,7.057,1.32,1.34,1.45,3.35,6.75,6.75,8.85,6.7399,6.868,6.8793,7.08,4.5,18,6.5,609022.25
13-07-2023,7.071,7.099,7.099,7.064,-0.0066,-0.660297836,0.03251593,7.120571429,7.059733333,1.32,1.34,1.45,3.35,6.75,6.75,8.85,6.7399,6.868,6.8793,7.08,4.5,18,6.5,609022.25
14-07-2023,7.089,7.06,7.095,7.06,0.0025,0.254560882,0.034306046,7.118285714,7.0634,1.32,1.34,1.45,3.35,6.75,6.75,8.85,6.7399,6.868,6.8793,7.08,4.5,18,6.5,609022.25
17-07-2023,7.074,7.11,7.11,7.071,-0.0021,-0.21159543,0.035206195,7.107857143,7.0664,1.32,1.34,1.45,3.35,6.75,6.75,8.85,6.7399,6.868,6.8793,7.08,4.5,18,6.5,609022.25
18-07-2023,7.058,7.084,7.084,7.047,-0.0023,-0.226180379,0.031224227,7.093428571,7.068433333,1.32,1.27,1.37,3.35,6.75,6.75,8.85,6.7138,6.8601,6.8856,7.08,4.5,18,6.5,607035
19-07-2023,7.072,7.062,7.076,7.054,0.0020,0.198356475,0.019890175,7.082428571,7.0716,1.32,1.27,1.37,3.35,6.75,6.75,8.85,6.7138,6.8601,6.8856,7.08,4.5,18,6.5,607035
20-07-2023,7.083,7.081,7.088,7.074,0.0016,0.155542986,0.019128637,7.080714286,7.074966667,1.32,1.27,1.37,3.35,6.75,6.75,8.85,6.7138,6.8601,6.8856,7.08,4.5,18,6.5,607035
21-07-2023,7.087,7.099,7.107,7.076,0.0006,0.056473246,0.010858396,7.076285714,7.077166667,1.32,1.27,1.37,3.35,6.75,6.75,8.85,6.7138,6.8601,6.8856,7.08,4.5,18,6.5,607035
24-07-2023,7.071,7.082,7.087,7.066,-0.0023,-0.225765486,0.010858396,7.076285714,7.078233333,1.32,1.27,1.37,3.35,6.75,6.75,8.85,6.7138,6.8601,6.8856,7.08,4.5,18,6.5,607035
25-07-2023,7.1,7.091,7.105,7.088,0.0041,0.410125866,0.013483676,7.077857143,7.081033333,1.17,1.22,1.33,3.35,6.75,6.75,8.85,6.72,6.8609,6.8925,7.14,4.5,18,6.5,603870
26-07-2023,7.096,7.106,7.106,7.089,-0.0006,-0.056338028,0.01492202,7.081,7.084166667,1.17,1.22,1.33,3.35,6.75,6.75,8.85,6.72,6.8609,6.8925,7.14,4.5,18,6.5,603870
27-07-2023,7.12,7.089,7.122,7.078,0.0034,0.338218715,0.017218484,7.089857143,7.0878,1.17,1.22,1.33,3.35,6.75,6.75,8.85,6.72,6.8609,6.8925,7.14,4.5,18,6.5,603870
28-07-2023,7.161,7.154,7.179,7.148,0.0058,0.575842697,0.029971415,7.102571429,7.091966667,1.17,1.22,1.33,3.35,6.75,6.75,8.85,6.72,6.8609,6.8925,7.14,4.5,18,6.5,603870
31-07-2023,7.172,7.179,7.185,7.162,0.0015,0.153609831,0.03806886,7.115285714,7.096566667,1.17,1.22,1.33,3.35,6.75,6.75,8.85,6.72,6.8609,6.8925,7.14,4.5,18,6.5,603870
01-08-2023,7.156,7.186,7.186,7.147,-0.0022,-0.223089794,0.038455293,7.125142857,7.1,1.16,1.21,1.29,3.35,6.75,6.75,8.85,6.7188,6.874,6.9314,7.19,4.5,18,6.5,601453
02-08-2023,7.154,7.185,7.185,7.152,-0.0003,-0.027948575,0.031064449,7.137,7.103166667,1.16,1.21,1.29,3.35,6.75,6.75,8.85,6.7188,6.874,6.9314,7.19,4.5,18,6.5,601453
03-08-2023,7.194,7.178,7.214,7.173,0.0056,0.559127761,0.032679541,7.150428571,7.1074,1.16,1.21,1.29,3.35,6.75,6.75,8.85,6.7188,6.874,6.9314,7.19,4.5,18,6.5,601453
04-08-2023,7.193,7.201,7.219,7.19,-0.0001,-0.013900473,0.025538953,7.164285714,7.110966667,1.16,1.21,1.29,3.35,6.75,6.75,8.85,6.7188,6.874,6.9314,7.19,4.5,18,6.5,601453
07-08-2023,7.197,7.17,7.2,7.156,0.0006,0.05560962,0.019041308,7.175285714,7.115066667,1.16,1.21,1.29,3.35,6.75,6.75,8.85,6.7188,6.874,6.9314,7.19,4.5,18,6.5,601453
08-08-2023,7.168,7.186,7.191,7.163,-0.0040,-0.402945672,0.018336796,7.176285714,7.118466667,1.3,1.3,1.35,3.35,6.75,6.75,8.85,6.7487,6.9094,6.9605,7.18,4.5,18,6.5,602161
09-08-2023,7.178,7.171,7.181,7.161,0.0014,0.139508929,0.018243068,7.177142857,7.1223,1.3,1.3,1.35,3.35,6.75,6.75,8.85,6.7487,6.9094,6.9605,7.18,4.5,18,6.5,602161
10-08-2023,7.154,7.193,7.193,7.152,-0.0033,-0.334354974,0.018640713,7.176857143,7.125566667,1.3,1.3,1.35,3.35,6.75,6.75,8.85,6.7487,6.9094,6.9605,7.18,4.5,18,6.5,602161
11-08-2023,7.198,7.179,7.202,7.179,0.0062,0.615040537,0.016994397,7.183142857,7.1285,1.3,1.3,1.35,3.35,6.75,6.75,8.85,6.7487,6.9094,6.9605,7.18,4.5,18,6.5,602161
14-08-2023,7.209,7.226,7.226,7.205,0.0015,0.152820228,0.019371063,7.185285714,7.131566667,1.3,1.3,1.35,3.35,6.75,6.75,8.85,6.7487,6.9094,6.9605,7.18,4.5,18,6.5,602161
17-08-2023,7.25,7.252,7.256,7.243,0.0057,0.568733528,0.031399879,7.193428571,7.135933333,1.34,1.38,1.41,3.35,6.75,6.75,8.85,6.8781,7.0385,7.0692,7.19,4.5,18,6.5,594888.22
18-08-2023,7.214,7.24,7.241,7.209,-0.0050,-0.496551724,0.032364737,7.195857143,7.139566667,1.34,1.38,1.41,3.35,6.75,6.75,8.85,6.8781,7.0385,7.0692,7.19,4.5,18,6.5,594888.22
